am_sid,iucn_sid,spatial_source,sciname,cat_score,pr_score,trend_score,cat_ts,cat_txt,cat_ts_score,year,comname
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,2011.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,2011.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,2012.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,2012.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,2012.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,2012.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,2012.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,2012.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,2013.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,2013.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,2013.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,2013.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,2013.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,2013.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,2014.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,2014.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,NaN,2014.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,NaN,2014.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,NaN,2014.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,2014.0,Pacific Sand Lance
Fis-153539,NA,am,Clupea pallasii,NaN,NA,NA,NA,NA,NaN,2015.0,Pacific Herring
Fis-22880,NA,am,Hypomesus pretiosus,NaN,NA,NA,NA,NA,NaN,2015.0,Surf Smelt
Fis-22915,NA,am,Oncorhynchus gorbuscha,0.0,0.0,NA,NA,NA,0.0,2015.0,Pink Salmon
Fis-22917,NA,am,Oncorhynchus kisutch,0.2,0.2,NA,NA,NA,0.2,2015.0,Coho Salmon
Fis-22921,NA,am,Oncorhynchus tshawytscha,0.2,0.2,NA,NA,NA,0.2,2015.0,Chinook Salmon
Fis-29620,NA,am,Ammodytes hexapterus,NaN,NA,NA,NA,NA,NaN,2015.0,Pacific Sand Lance
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1965.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1966.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1967.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1968.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1969.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1970.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1971.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1972.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1973.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1974.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1975.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1976.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1977.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1978.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1979.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1980.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1981.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1982.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1983.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1984.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1985.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1986.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1987.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1988.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1989.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1990.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1991.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1992.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1993.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1994.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1995.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1996.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1997.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1998.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,1999.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2e3,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2001.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2002.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2003.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2004.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2005.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2006.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2007.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2008.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2009.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2010.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2011.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2012.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2013.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2014.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2015.0,Canada goose
NA,22679935,NA,Branta canadensis,0.0,0.0,NA,NA,NA,NA,2016.0,Canada goose
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1965.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1966.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1967.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1968.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1969.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1970.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1971.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1972.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1973.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1974.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1975.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1976.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1977.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1978.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1979.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1980.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1981.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1982.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1983.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1984.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1985.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1986.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1987.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1988.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1989.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1990.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1991.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1992.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1993.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1994.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1995.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1996.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1997.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1998.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,1999.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2e3,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2001.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2002.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2003.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2004.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2005.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2006.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2007.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2008.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2009.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2010.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2011.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2012.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2013.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2014.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2015.0,"Killer Whale, transient"
ITS-Mam-180469t,10015421,NA,Orcinus orca,0.6,0.6,NA,NA,NA,NA,2016.0,"Killer Whale, transient"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1965.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1966.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1967.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1968.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1969.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1970.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1971.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1972.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1973.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1974.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1975.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1976.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1977.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1978.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1979.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1980.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1981.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1982.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1983.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1984.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1985.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1986.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1987.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1988.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1989.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1990.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1991.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1992.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1993.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1994.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1995.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1996.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1997.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1998.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,1999.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2e3,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2001.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2002.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2003.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2004.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2005.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2006.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2007.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2008.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2009.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2010.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2011.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2012.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2013.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2014.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2015.0,"Killer Whale, southern resident"
ITS-Mam-180469r,20015421,NA,Orcinus orca,0.8,0.8,NA,NA,NA,NA,2016.0,"Killer Whale, southern resident"
