am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
NA,NA,Atopichthys esunculus,178043,Unknown,LC,BONEFISH_TARPONS,178043,NA,iucn,0,NA,NA,NA,NA,NA,0
NA,NA,Argentina glossodonta,194299,Decreasing,VU,BONEFISH_TARPONS,194299,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,Albula vulpes,194303,Decreasing,NT,BONEFISH_TARPONS,194303,NA,iucn,0.2,-0.5,NA,NA,NA,NA,0.2
NA,NA,Argentina carolina,191822,Stable,LC,BONEFISH_TARPONS,191822,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Elops indicus,191822,Stable,LC,BONEFISH_TARPONS,191822,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Elops inermis,191822,Stable,LC,BONEFISH_TARPONS,191822,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Elops purpurascens,191822,Stable,LC,BONEFISH_TARPONS,191822,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Mugilomorus annacarolina,191822,Stable,LC,BONEFISH_TARPONS,191822,NA,iucn,0,0,NA,NA,NA,NA,0
NA,NA,Clupea gigantea,191823,Decreasing,VU,BONEFISH_TARPONS,191823,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,Clupea thrissoides,191823,Decreasing,VU,BONEFISH_TARPONS,191823,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,Megalops elongatus,191823,Decreasing,VU,BONEFISH_TARPONS,191823,NA,iucn,0.4,-0.5,NA,NA,NA,NA,0.4
NA,NA,Elops congicus,182549,Unknown,LC,BONEFISH_TARPONS,182549,NA,iucn,0,NA,NA,NA,NA,NA,0
ITS-176911,EN,Sterna lorata,22694685,Decreasing,EN,BOTW,22694685,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-176862,VU,Larus relictus,22694447,Decreasing,VU,BOTW,22694447,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-176871,VU,Larus saundersi,22694436,Decreasing,VU,BOTW,22694436,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
SLB-40187,LC,Gygis microrhyncha,22694830,Stable,LC,BOTW,22694830,NA,am,0,0,NA,NA,NA,NA,0
ITS-177021,LC,Aethia pygmaea,22694918,Decreasing,LC,BOTW,22694918,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176971,LC,Alca torda,22694852,Increasing,NT,BOTW,22694852,NA,am,0.2,0.5,NA,NA,NA,NA,0.2
ITS-176982,LC,Alle alle,22694837,Decreasing,LC,BOTW,22694837,NA,am,0,-0.5,G5,SNA,0,NA,0
ITS-176944,LC,Anous minutus,22694799,Stable,LC,BOTW,22694799,NA,am,0,0,NA,NA,NA,NA,0
ITS-176998,CR,Brachyramphus brevirostris,22694875,Decreasing,NT,BOTW,22694875,NA,am,0.2,-0.5,G2,SNA,0.6,NA,0.2
ITS-176996,EN,Brachyramphus marmoratus,22694870,Decreasing,EN,BOTW,22694870,NA,am,0.4,-0.5,G3,"S3B,S3N",0.4,0.4,0.6
ITS-554143,NT,Brachyramphus perdix,22729000,Decreasing,NT,BOTW,22729000,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-175145,LC,Bucephala albeola,22680462,Increasing,LC,BOTW,22680462,NA,am,0,0.5,G5,S5B,0,0,0
ITS-175141,LC,Bucephala clangula,22680455,Stable,LC,BOTW,22680455,NA,am,0,0,G5,S5,0,0,0
ITS-175144,LC,Bucephala islandica,22680459,Increasing,LC,BOTW,22680459,NA,am,0.1,0.5,G5,S4S5,0,0.1,0
ITS-203446,LC,Calonectris diomedea,45061132,Decreasing,LC,BOTW,45061132,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-203449,LC,Calonectris leucomelas,22698172,Decreasing,NT,BOTW,22698172,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-176994,LC,Cepphus carbo,22694867,Decreasing,LC,BOTW,22694867,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176991,LC,Cepphus columba,22694864,Stable,LC,BOTW,22694864,NA,am,0.2,0,G5,S4B,0,0.2,0
ITS-176985,LC,Cepphus grylle,22694861,Increasing,LC,BOTW,22694861,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-177023,LC,Cerorhinca monocerata,22694924,Decreasing,LC,BOTW,22694924,NA,am,0.2,-0.5,G5,S4B,0,0.2,0
ITS-559199,EN,Chlidonias albostriatus,22694750,Decreasing,EN,BOTW,22694750,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-726051,LC,Chlidonias hybrida,22694764,Stable,LC,BOTW,22694764,NA,am,0,0,NA,NA,NA,NA,0
ITS-176958,LC,Chlidonias leucopterus,22694782,Stable,LC,BOTW,22694782,NA,am,0,0,NA,NA,NA,NA,0
ITS-176959,LC,Chlidonias niger,22694787,Decreasing,LC,BOTW,22694787,NA,am,0.2,-0.5,G4,S4B,0.2,0.2,0
ITS-175147,VU,Clangula hyemalis,22680427,Decreasing,VU,BOTW,22680427,NA,am,0.5,-0.5,G5,"S2S3B,S4N",0,0.5,0.4
ITS-174525,VU,Diomedea exulans,22698305,Decreasing,VU,BOTW,22698305,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-177025,LC,Fratercula arctica,22694927,Decreasing,VU,BOTW,22694927,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-177032,LC,Fratercula cirrhata,22694934,Decreasing,LC,BOTW,22694934,NA,am,0.5,-0.5,G5,"S2S3B,S4N",0,0.5,0
SLB-40185,LC,Fratercula corniculata,22694931,Decreasing,LC,BOTW,22694931,NA,am,0.6,-0.5,G5,S2B,0,0.6,0
ITS-174767,CR,Fregata andrewsi,22697742,Decreasing,CR,BOTW,22697742,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
ITS-174763,LC,Fregata magnificens,22697724,Increasing,LC,BOTW,22697724,NA,am,0,0.5,G5,SNA,0,NA,0
ITS-174766,LC,Fregata minor,22697733,Decreasing,LC,BOTW,22697733,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-174536,LC,Fulmarus glacialis,22697866,Increasing,LC,BOTW,22697866,NA,am,0.8,0.5,G5,"S1B, S4N",0,0.8,0
ITS-176882,LC,Gelochelidon nilotica,62026481,Decreasing,LC,BOTW,62026481,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176954,LC,Gygis alba,22694821,Stable,LC,BOTW,22694821,NA,am,0,0,NA,NA,NA,NA,0
ITS-175149,LC,Histrionicus histrionicus,22680423,Increasing,LC,BOTW,22680423,NA,am,0.2,0.5,G4,"S4B,S3N",0.2,0.2,0
ITS-824065,LC,Hydrocoloeus minutus,22694469,Increasing,LC,BOTW,22694469,NA,am,0,0.5,G5,SNA,0,NA,0
ITS-176935,LC,Hydroprogne caspia,22694524,Increasing,LC,BOTW,22694524,NA,am,0.4,0.5,G5,S3B,0,0.4,0
ITS-176950,NT,Larosterna inca,22694834,Decreasing,NT,BOTW,22694834,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-176824,LC,Larus argentatus,62030608,Decreasing,LC,BOTW,62030608,NA,am,0,-0.5,G5,S5?B,0,0,0
ITS-560740,NA,Larus armenicus,22694357,Unknown,NT,BOTW,22694357,NA,am,0.2,NA,NA,NA,NA,NA,0.2
ITS-560741,NT,Larus atlanticus,22694286,Stable,NT,BOTW,22694286,NA,am,0.2,0,NA,NA,NA,NA,0.2
ITS-176837,LC,Larus atricilla,22694455,Increasing,LC,BOTW,22694455,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176842,NT,Larus audouinii,22694313,Stable,LC,BOTW,22694313,NA,am,0,0,NA,NA,NA,NA,0
ITS-176843,LC,Larus belcheri,22694282,Increasing,LC,BOTW,22694282,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176847,EN,Larus bulleri,22694413,Decreasing,EN,BOTW,22694413,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-554270,LC,Larus cachinnans,22735929,Stable,LC,BOTW,22735929,NA,am,0,0,NA,NA,NA,NA,0
ITS-176829,LC,Larus californicus,22694321,Decreasing,LC,BOTW,22694321,NA,am,0.5,-0.5,G5,S2S3B,0,0.5,0
ITS-176832,LC,Larus canus,22694308,Unknown,LC,BOTW,22694308,NA,am,0.2,NA,G5,S4B,0,0.2,0
ITS-176831,LC,Larus crassirostris,22694289,Stable,LC,BOTW,22694289,NA,am,0,0,G4,SNA,0.2,NA,0
ITS-176830,LC,Larus delawarensis,22694317,Increasing,LC,BOTW,22694317,NA,am,0.2,0.5,G5,S4?B,0,0.2,0
ITS-176849,LC,Larus dominicanus,22694329,Increasing,LC,BOTW,22694329,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176821,LC,Larus fuscus,22694373,Increasing,LC,BOTW,22694373,NA,am,0,0.5,G5,SNA,0,NA,0
SLB-40208,LC,Larus genei,22694428,Increasing,LC,BOTW,22694428,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176814,LC,Larus glaucescens,22694334,Increasing,LC,BOTW,22694334,NA,am,0.2,0.5,G5,S4,0,0.2,0
ITS-176811,LC,Larus glaucoides,22694346,Stable,LC,BOTW,22694346,NA,am,0,0,G5,SNA,0,NA,0
ITS-560742,LC,Larus hartlaubii,22694393,Increasing,LC,BOTW,22694393,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176841,NT,Larus heermanni,22694296,Increasing,NT,BOTW,22694296,NA,am,0.2,0.5,G4,SUN,0.2,NA,0.2
SLB-130346,LC,Larus hemprichii,22694303,Decreasing,LC,BOTW,22694303,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176808,LC,Larus hyperboreus,22694343,Stable,LC,BOTW,22694343,NA,am,0,0,G5,SNRM,0,NA,0
ITS-176856,NT,Larus leucophthalmus,22694299,Stable,NT,BOTW,22694299,NA,am,0.2,0,NA,NA,NA,NA,0.2
ITS-176880,LC,Larus livens,22694340,Stable,LC,BOTW,22694340,NA,am,0,0,NA,NA,NA,NA,0
ITS-176857,LC,Larus maculipennis,22694417,Increasing,LC,BOTW,22694417,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176815,LC,Larus marinus,22694324,Increasing,LC,BOTW,22694324,NA,am,0,0.5,G5,SNA,0,NA,0
ITS-176858,LC,Larus melanocephalus,22694443,Stable,LC,BOTW,22694443,NA,am,0,0,NA,NA,NA,NA,0
ITS-176859,LC,Larus modestus,22694292,Decreasing,LC,BOTW,22694292,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176860,LC,Larus novaehollandiae,62021891,Increasing,LC,BOTW,62021891,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176817,LC,Larus occidentalis,22694337,Increasing,LC,BOTW,22694337,NA,am,0,0.5,G5,SUN,0,NA,0
ITS-176861,LC,Larus pacificus,22694279,Stable,LC,BOTW,22694279,NA,am,0,0,NA,NA,NA,NA,0
ITS-176839,LC,Larus philadelphia,22694432,Increasing,LC,BOTW,22694432,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176838,LC,Larus pipixcan,22694462,Increasing,LC,BOTW,22694462,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-176835,LC,Larus ridibundus,22694420,Decreasing,LC,BOTW,22694420,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176816,LC,Larus schistisagus,22694362,Unknown,LC,BOTW,22694362,NA,am,0,NA,G5,SNA,0,NA,0
SLB-40234,LC,Larus scopulinus,62021891,Increasing,LC,BOTW,62021891,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-824083,LC,Leucophaeus scoresbii,22694271,Stable,LC,BOTW,22694271,NA,am,0,0,NA,NA,NA,NA,0
ITS-174594,LC,Macronectes giganteus,22697852,Increasing,LC,BOTW,22697852,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-175163,EN,Melanitta fusca,22724845,Decreasing,LC,BOTW,22724845,NA,am,0.1,-0.5,G5,S4S5B,0,0.1,0
ITS-175163,EN,Melanitta fusca,22724836,Decreasing,VU,BOTW,22724836,NA,am,0.1,-0.5,G5,S4S5B,0,0.1,0.4
ITS-175171,LC,Melanitta nigra,22724879,Unknown,LC,BOTW,22724879,NA,am,0,NA,NA,NA,NA,NA,0
ITS-175170,LC,Melanitta perspicillata,22680441,Decreasing,LC,BOTW,22680441,NA,am,0.4,-0.5,G5,"S3B,S4N",0,0.4,0
ITS-175187,LC,Mergus serrator,22680485,Stable,LC,BOTW,22680485,NA,am,0.2,0,G5,S4B,0,0.2,0
ITS-174712,LC,Morus bassanus,22696657,Increasing,LC,BOTW,22696657,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-561224,VU,Morus capensis,22696668,Decreasing,VU,BOTW,22696668,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-561225,LC,Morus serrator,22696675,Increasing,LC,BOTW,22696675,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-174634,EN,Oceanodroma homochroa,22698562,Decreasing,EN,BOTW,22698562,NA,am,0.6,-0.5,G2,SNA,0.6,NA,0.6
ITS-174628,LC,Oceanodroma leucorhoa,22698511,Stable,LC,BOTW,22698511,NA,am,0.2,0,G5,S4B,0,0.2,0
ITS-824103,LC,Onychoprion aleuticus,22694716,Stable,LC,BOTW,22694716,NA,am,0,0,G4,SNA,0.2,NA,0
ITS-824104,LC,Onychoprion anaethetus,22694730,Unknown,LC,BOTW,22694730,NA,am,0,NA,NA,NA,NA,NA,0
ITS-824105,LC,Onychoprion fuscatus,22694740,Unknown,LC,BOTW,22694740,NA,am,0,NA,NA,NA,NA,NA,0
ITS-824106,LC,Onychoprion lunatus,22694722,Unknown,LC,BOTW,22694722,NA,am,0,NA,NA,NA,NA,NA,0
ITS-176851,NT,Pagophila eburnea,22694473,Decreasing,NT,BOTW,22694473,NA,am,0.2,-0.5,G5,SNA,0,NA,0.2
ITS-174691,LC,Pelecanus conspicillatus,22697608,Stable,LC,BOTW,22697608,NA,am,0,0,NA,NA,NA,NA,0
ITS-174692,VU,Pelecanus crispus,22697599,Decreasing,VU,BOTW,22697599,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-174684,LC,Pelecanus erythrorhynchos,22697611,Increasing,LC,BOTW,22697611,NA,am,0.8,0.5,G4,S1B,0.2,0.8,0
ITS-174685,LC,Pelecanus occidentalis,22733989,Increasing,LC,BOTW,22733989,NA,am,0,0.5,G4,SNRM,0.2,NA,0
ITS-174693,LC,Pelecanus onocrotalus,22697590,Unknown,LC,BOTW,22697590,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174694,NT,Pelecanus philippensis,22697604,Decreasing,NT,BOTW,22697604,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-174690,NT,Pelecanus thagus,22697619,Increasing,NT,BOTW,22697619,NA,am,0.2,0.5,NA,NA,NA,NA,0.2
ITS-174729,LC,Phalacrocorax africanus,22696725,Decreasing,LC,BOTW,22696725,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-174733,LC,Phalacrocorax aristotelis,22696894,Decreasing,LC,BOTW,22696894,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-174734,LC,Phalacrocorax atriceps,22729686,Unknown,LC,BOTW,22729686,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174717,LC,Phalacrocorax auritus,22696776,Increasing,LC,BOTW,22696776,NA,am,0.3,0.5,G5,S3S4B,0,0.3,0
ITS-174735,NT,Phalacrocorax bougainvillii,22696810,Decreasing,NT,BOTW,22696810,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-554375,LC,Phalacrocorax brasilianus,22696773,Increasing,LC,BOTW,22696773,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-174737,EN,Phalacrocorax capensis,22696806,Decreasing,EN,BOTW,22696806,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
SLB-40321,LC,Phalacrocorax capillatus,22696799,Unknown,LC,BOTW,22696799,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,am,0,0.5,NA,NA,NA,NA,0
SLB-130695,VU,Phalacrocorax chalconotus,22696853,Decreasing,VU,BOTW,22696853,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-174742,LC,Phalacrocorax fuscescens,22696770,Unknown,LC,BOTW,22696770,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174743,LC,Phalacrocorax fuscicollis,22696779,Unknown,LC,BOTW,22696779,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174744,NT,Phalacrocorax gaimardi,22696898,Decreasing,NT,BOTW,22696898,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-561969,VU,Phalacrocorax harrisi,22696756,Stable,VU,BOTW,22696756,NA,am,0.4,0,NA,NA,NA,NA,0.4
ITS-174745,LC,Phalacrocorax magellanicus,22696883,Unknown,LC,BOTW,22696883,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174746,LC,Phalacrocorax melanoleucos,22696743,Unknown,LC,BOTW,22696743,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174747,EN,Phalacrocorax neglectus,22696766,Decreasing,EN,BOTW,22696766,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-174749,VU,Phalacrocorax nigrogularis,22696802,Decreasing,VU,BOTW,22696802,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-174725,LC,Phalacrocorax pelagicus,22728950,Decreasing,LC,BOTW,22728950,NA,am,0.2,-0.5,G5,S4B,0,0.2,0
ITS-174724,LC,Phalacrocorax penicillatus,22696753,Decreasing,LC,BOTW,22696753,NA,am,0.8,-0.5,G5,"S1B,S4N",0,0.8,0
ITS-174750,LC,Phalacrocorax punctatus,22696901,Unknown,LC,BOTW,22696901,NA,am,0,NA,NA,NA,NA,NA,0
SLB-130717,LC,Phalacrocorax pygmaeus,22696734,Increasing,LC,BOTW,22696734,NA,am,0,0.5,NA,NA,NA,NA,0
ITS-174751,LC,Phalacrocorax sulcirostris,22696788,Unknown,LC,BOTW,22696788,NA,am,0,NA,NA,NA,NA,NA,0
ITS-174728,LC,Phalacrocorax urile,22696887,Decreasing,LC,BOTW,22696887,NA,am,0,-0.5,G5,SNA,0,NA,0
ITS-562021,CR,Phoebastria irrorata,22698320,Decreasing,CR,BOTW,22698320,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
ITS-174531,NT,Phoebetria palpebrata,22698448,Decreasing,NT,BOTW,22698448,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,am,0.4,-0.5,G3,SNA,0.4,NA,0.4
ITS-554390,LC,Procelsterna cerulea,22727746,Stable,LC,BOTW,22727746,NA,am,0,0,NA,NA,NA,NA,0
ITS-174588,VU,Pterodroma leucoptera,22697970,Decreasing,VU,BOTW,22697970,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-174590,LC,Pterodroma mollis,22698080,Stable,LC,BOTW,22698080,NA,am,0,0,NA,NA,NA,NA,0
ITS-177013,LC,Ptychoramphus aleuticus,22694903,Decreasing,NT,BOTW,22694903,NA,am,0.4,-0.5,G4,"S3B,S4N",0.2,0.4,0.2
ITS-174550,LC,Puffinus pacificus,22698175,Decreasing,LC,BOTW,22698175,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,am,0,-0.5,G5,SNA,0,NA,0
ITS-176864,LC,Rhodostethia rosea,22694476,Unknown,LC,BOTW,22694476,NA,am,0,NA,G3G4,SNA,0.3,NA,0
ITS-176845,VU,Rissa brevirostris,22694502,Decreasing,VU,BOTW,22694502,NA,am,0.4,-0.5,G3,SNA,0.4,NA,0.4
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,am,0.8,-0.5,G5,S1,0,0.8,0
ITS-175161,LC,Somateria fischeri,22680412,Decreasing,LC,BOTW,22680412,NA,am,0,-0.5,G3,SNA,0.4,NA,0
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,am,0.2,NA,G5,SNA,0,NA,0.2
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,am,0,-0.5,G5,SNA,0,NA,0
ITS-660060,LC,Stercorarius chilensis,22694210,Stable,LC,BOTW,22694210,NA,am,0,0,NA,NA,NA,NA,0
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,am,0,0,G5,SNRM,0,NA,0
ITS-660062,LC,Stercorarius maccormicki,22694218,Stable,LC,BOTW,22694218,NA,am,0,0,G5,SUM,0,NA,0
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,am,0.8,0,G5,"S1B,SUM",0,0.8,0
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,am,0,0,G5,SUM,0,NA,0
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,am,0,0,NA,NA,NA,NA,0
ITS-176891,NA,Sterna dougallii,22694601,Unknown,LC,BOTW,22694601,NA,am,0,NA,NA,NA,NA,NA,0
ITS-176887,LC,Sterna forsteri,22694646,Increasing,LC,BOTW,22694646,NA,am,0.8,0.5,G5,S1B,0,0.8,0
ITS-176910,LC,Sterna hirundinacea,22694618,Decreasing,LC,BOTW,22694618,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,am,0,-0.5,G5,SUM,0,NA,0
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,am,0.2,-0.5,G5,S4B,0,0.2,0
ITS-176914,LC,Sterna repressa,22694705,Decreasing,LC,BOTW,22694705,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176927,LC,Sterna sandvicensis,22694591,Stable,LC,BOTW,22694591,NA,am,0,0,NA,NA,NA,NA,0
ITS-176916,LC,Sterna striata,22694607,Decreasing,LC,BOTW,22694607,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-176917,LC,Sterna sumatrana,22694612,Unknown,LC,BOTW,22694612,NA,am,0,NA,NA,NA,NA,NA,0
ITS-176886,LC,Sterna trudeaui,22694651,Stable,LC,BOTW,22694651,NA,am,0,0,NA,NA,NA,NA,0
ITS-176920,LC,Sterna vittata,22694635,Unknown,LC,BOTW,22694635,NA,am,0,NA,NA,NA,NA,NA,0
ITS-824126,LC,Sternula albifrons,22694656,Decreasing,LC,BOTW,22694656,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-824127,LC,Sternula antillarum,22694673,Decreasing,LC,BOTW,22694673,NA,am,0,-0.5,G4,SNA,0.2,NA,0
SLB-130389,NT,Sternula balaenarum,22694699,Stable,NT,BOTW,22694699,NA,am,0.2,0,NA,NA,NA,NA,0.2
ITS-824131,LC,Sternula saundersi,22694666,Decreasing,LC,BOTW,22694666,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-174699,LC,Sula dactylatra,22736173,Decreasing,LC,BOTW,22736173,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-726047,LC,Sula granti,22728990,Decreasing,LC,BOTW,22728990,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-174702,LC,Sula nebouxii,22696683,Stable,LC,BOTW,22696683,NA,am,0,0,G4G5,SNA,0.1,NA,0
ITS-174710,LC,Sula variegata,22696686,Stable,LC,BOTW,22696686,NA,am,0,0,NA,NA,NA,NA,0
ITS-177008,LC,Synthliboramphus antiquus,22694896,Decreasing,LC,BOTW,22694896,NA,am,0.5,-0.5,G4,"S2S3B,S4N",0.2,0.5,0
ITS-177009,VU,Synthliboramphus wumizusume,22694899,Decreasing,VU,BOTW,22694899,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-553911,LC,Tachyeres brachypterus,22680047,Stable,LC,BOTW,22680047,NA,am,0,0,NA,NA,NA,NA,0
ITS-553910,VU,Tachyeres leucocephalus,22680038,Decreasing,VU,BOTW,22680038,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
ITS-175219,LC,Tachyeres patachonicus,22680052,Decreasing,LC,BOTW,22680052,NA,am,0,-0.5,NA,NA,NA,NA,0
ITS-175220,LC,Tachyeres pteneres,22680033,Stable,LC,BOTW,22680033,NA,am,0,0,NA,NA,NA,NA,0
ITS-563380,NT,Thalassarche bulleri,22728328,Stable,NT,BOTW,22728328,NA,am,0.2,0,NA,NA,NA,NA,0.2
ITS-824134,EN,Thalassarche carteri,22728372,Decreasing,EN,BOTW,22728372,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-554451,NT,Thalassarche cauta,22729604,Unknown,NT,BOTW,22729604,NA,am,0.2,NA,NA,NA,NA,NA,0.2
ITS-554452,EN,Thalassarche chlororhynchos,22698425,Decreasing,EN,BOTW,22698425,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-563381,EN,Thalassarche chrysostoma,22698398,Decreasing,EN,BOTW,22698398,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
ITS-554453,NT,Thalassarche melanophris,22698375,Decreasing,NT,BOTW,22698375,NA,am,0.2,-0.5,NA,NA,NA,NA,0.2
ITS-824137,VU,Thalassarche salvini,22698388,Unknown,VU,BOTW,22698388,NA,am,0.4,NA,NA,NA,NA,NA,0.4
ITS-824139,LC,Thalasseus bengalensis,22694561,Stable,LC,BOTW,22694561,NA,am,0,0,NA,NA,NA,NA,0
ITS-824140,LC,Thalasseus bergii,22694571,Stable,LC,BOTW,22694571,NA,am,0,0,NA,NA,NA,NA,0
ITS-176931,NT,Thalasseus elegans,22694552,Stable,NT,BOTW,22694552,NA,am,0.2,0,G2,SNA,0.6,NA,0.2
ITS-824142,LC,Thalasseus maximus,22694542,Stable,LC,BOTW,22694542,NA,am,0,0,NA,NA,NA,NA,0
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,am,0.6,0.5,G5,"S2B,S3S4N",0,0.6,0
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,am,0.8,0.5,G5,S1B,0,0.8,0
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,am,0,0,G5,SNRM,0,NA,0
Fis-28538,LC,Amphichaetodon howensis,165682,Stable,LC,BUTTERFLYFISH,165682,NA,iucn,0,0,NA,NA,NA,NA,0
Fis-31861,LC,Chaetodon adiergastos,165711,Stable,LC,BUTTERFLYFISH,165711,NA,iucn,0,0,NA,NA,NA,NA,0
Fis-31915,LC,Chaetodon argentatus,165663,Stable,LC,BUTTERFLYFISH,165663,NA,iucn,0,0,NA,NA,NA,NA,0
Fis-31862,LC,Chaetodon assarius,165710,Stable,LC,BUTTERFLYFISH,165710,NA,iucn,0,0,NA,NA,NA,NA,0
Fis-31859,LC,Chaetodon aureofasciatus,165703,Stable,LC,BUTTERFLYFISH,165703,NA,iucn,0,0,NA,NA,NA,NA,0
Fis-31427,LC,Chaetodon auriga,165631,Decreasing,LC,BUTTERFLYFISH,165631,NA,iucn,0,-0.5,NA,NA,NA,NA,0
Fis-31908,LC,Chaetodon auripes,165693,Stable,LC,BUTTERFLYFISH,165693,NA,iucn,0,0,NA,NA,NA,NA,0
Fis-31860,LC,Chaetodon austriacus,165634,Stable,LC,BUTTERFLYFISH,165634,NA,iucn,0,0,NA,NA,NA,NA,0
