am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
W-Msc-381980,NA,NA,NA,Clinocardium nuttallii,NA,am,NE,NA,NA,NA
W-Ase-213335,NA,NA,NA,Ceramaster patagonicus,NA,am,NE,NA,NA,NA
W-Ase-242160,NA,NA,NA,Mediaster aequalis,NA,am,NE,NA,NA,NA
W-Ech-124324,NA,NA,NA,Strongylocentrotus pallidus,NA,am,NE,NA,NA,NA
W-Ase-124147,NA,NA,NA,Pteraster militaris,NA,am,NE,NA,NA,NA
W-Ase-369117,NA,NA,NA,Henricia leviuscula,NA,am,NE,NA,NA,NA
W-Ase-240755,NA,NA,NA,Pisaster ochraceus,NA,am,NE,NA,NA,NA
W-Ase-240764,NA,NA,NA,Pycnopodia helianthoides,NA,am,NE,NA,NA,NA
W-Oph-124895,NA,NA,NA,Ophiomusium lymani,NA,am,NE,NA,NA,NA
URM-2-1888,NA,NA,NA,Ascidia callosa,NA,am,NE,NA,NA,NA
URM-2-1939,NA,NA,NA,Ascidia prunum,NA,am,NE,NA,NA,NA
URM-2-2761,NA,NA,NA,Cystodytes dellechiajei,NA,am,NE,NA,NA,NA
URM-2-3509,NA,NA,NA,Boltenia echinata,NA,am,NE,NA,NA,NA
URM-2-3711,NA,NA,NA,Bathystyeloides enderbyanus,NA,am,NE,NA,NA,NA
URM-2-4049,NA,NA,NA,Styela coriacea,NA,am,NE,NA,NA,NA
URM-2-4199,NA,NA,NA,Salpa fusiformis,NA,am,NE,NA,NA,NA
URM-2-6,NA,NA,NA,Achelia assimilis,NA,am,NE,NA,NA,NA
URM-2-609,NA,NA,NA,Colossendeis macerrima,NA,am,NE,NA,NA,NA
URM-2-788,NA,NA,NA,Nymphon grossipes,NA,am,NE,NA,NA,NA
W-Nem-122637,NA,NA,NA,Tubulanus polymorphus,NA,am,NE,NA,NA,NA
W-Msc-386441,NA,NA,NA,Tonicella lineata,NA,am,NE,NA,NA,NA
W-Msc-240776,NA,NA,NA,Cryptochiton stelleri,NA,am,NE,NA,NA,NA
W-Bra-183339,NA,NA,NA,Pelagodiscus atlanticus,NA,am,NE,NA,NA,NA
W-Ase-213245,NA,NA,NA,Astropecten polyacanthus,NA,am,NE,NA,NA,NA
W-Ase-213301,NA,NA,NA,Fromia monilis,NA,am,NE,NA,NA,NA
W-Pol-131415,NA,NA,NA,Syllis armillaris,NA,am,NE,NA,NA,NA
SLB-132739,NA,NA,NA,Grateloupia filicina,NA,am,NE,NA,NA,NA
SLB-147286,NA,NA,NA,Ulva clathrata,NA,am,NE,NA,NA,NA
SLB-154626,NA,NA,NA,Hydroclathrus clathratus,NA,am,NE,NA,NA,NA
W-Msc-153507,NA,NA,NA,Flabellina verrucosa,NA,am,NE,NA,NA,NA
W-Msc-420534,NA,NA,NA,Acteocina lepta,NA,am,NE,NA,NA,NA
W-Msc-456588,NA,NA,NA,Lottia digitalis,NA,am,NE,NA,NA,NA
W-Msc-367955,NA,NA,NA,Diodora aspera,NA,am,NE,NA,NA,NA
W-Msc-140187,NA,NA,NA,Lepeta caeca,NA,am,NE,NA,NA,NA
W-Msc-580412,NA,NA,NA,Calliostoma ligatum,NA,am,NE,NA,NA,NA
W-Msc-534190,NA,NA,NA,Tegula funebralis,NA,am,NE,NA,NA,NA
W-Msc-240767,NA,NA,NA,Ceratostoma foliatum,NA,am,NE,NA,NA,NA
W-Msc-160127,NA,NA,NA,Buccinum plectrum,NA,am,NE,NA,NA,NA
W-Msc-139029,NA,NA,NA,Cavolinia inflexa,NA,am,NE,NA,NA,NA
W-Msc-139682,NA,NA,NA,Elysia ornata,NA,am,NE,NA,NA,NA
W-Msc-141879,NA,NA,NA,Umbraculum umbraculum,NA,am,NE,NA,NA,NA
W-Msc-181218,NA,NA,NA,Pleurobranchus areolatus,NA,am,NE,NA,NA,NA
W-Iso-261982,NA,NA,NA,Pentidotea wosnesenskii,NA,am,NE,NA,NA,NA
W-Iso-118204,NA,NA,NA,Bopyroides hippolytes,NA,am,NE,NA,NA,NA
ITS-96995,NA,NA,NA,Pandalopsis dispar,NA,am,NE,NA,NA,NA
ITS-97026,NA,NA,NA,Plesionika edwardsii,NA,am,NE,NA,NA,NA
ITS-95750,NA,NA,NA,Xiphopenaeus kroyeri,NA,am,NE,NA,NA,NA
ITS-96033,NA,NA,NA,Sicyonia laevigata,NA,am,NE,NA,NA,NA
ITS-96051,NA,NA,NA,Hemipenaeus carpenteri,NA,am,NE,NA,NA,NA
ITS-96163,NA,NA,NA,Pasiphaea pacifica,NA,am,NE,NA,NA,NA
ITS-96178,NA,NA,NA,Leptochela serratorbita,NA,am,NE,NA,NA,NA
ITS-96545,NA,NA,NA,Brachycarpus biunguiculatus,NA,am,NE,NA,NA,NA
ITS-96977,NA,NA,NA,Pandalus tridens,NA,am,NE,NA,NA,NA
ITS-96984,NA,NA,NA,Pandalus stenolepis,NA,am,NE,NA,NA,NA
ITS-97037,NA,NA,NA,Plesionika ensis,NA,am,NE,NA,NA,NA
ITS-97081,NA,NA,NA,Stylopandalus richardi,NA,am,NE,NA,NA,NA
ITS-97837,NA,NA,NA,Elassochirus tenuimanus,NA,am,NE,NA,NA,NA
W-Bch-240780,NA,NA,NA,Pugettia producta,NA,am,NE,NA,NA,NA
W-Bch-440382,NA,NA,NA,Cancer productus,NA,am,NE,NA,NA,NA
WBD-Eup-49,NA,NA,NA,Nematobrachion flexipes,NA,am,NE,NA,NA,NA
WBD-Eup-50,NA,NA,NA,Nematobrachion sexspinosum,NA,am,NE,NA,NA,NA
WBD-Eup-72,NA,NA,NA,Stylocheiron maximum,NA,am,NE,NA,NA,NA
WBD-Eup-95,NA,NA,NA,Thysanopoda monacantha,NA,am,NE,NA,NA,NA
ITS-89476,NA,NA,NA,Pollicipes polymerus,NA,am,NE,NA,NA,NA
W-Pol-130069,NA,NA,NA,Lysidice collaris,NA,am,NE,NA,NA,NA
Hex-1431,NA,NA,NA,Anthopleura xanthogrammica,NA,am,NE,NA,NA,NA
Hex-1985,NA,NA,NA,Diadumene cincta,NA,am,NE,NA,NA,NA
W-Hyd-117545,NA,NA,NA,Eudendrium carneum,NA,am,NE,NA,NA,NA
W-Hyd-117606,NA,NA,NA,Halecium tenellum,NA,am,NE,NA,NA,NA
W-Hyd-117588,NA,NA,NA,Halecium delicatulum,NA,am,NE,NA,NA,NA
W-Hyd-135429,NA,NA,NA,Lensia fowleri,NA,am,NE,NA,NA,NA
W-Hyd-135417,NA,NA,NA,Chelophyes appendiculata,NA,am,NE,NA,NA,NA
W-Hyd-135420,NA,NA,NA,Diphyes dispar,NA,am,NE,NA,NA,NA
SLB-64981,NA,NA,NA,Agalma okeni,NA,am,NE,NA,NA,NA
URM-Cn-10097,NA,NA,NA,Atolla vanhoeffeni,NA,am,NE,NA,NA,NA
URM-Cn-5097,NA,NA,NA,Cladocora debilis,NA,am,NE,NA,NA,NA
W-Msc-506568,NA,NA,NA,Acila castrensis,NA,am,NE,NA,NA,NA
W-Msc-141987,NA,NA,NA,Portlandia arctica,NA,am,NE,NA,NA,NA
W-Msc-393720,NA,NA,NA,Patinopecten caurinus,NA,am,NE,NA,NA,NA
W-Msc-141983,NA,NA,NA,Megayoldia thraciaeformis,NA,am,NE,NA,NA,NA
W-Msc-157006,NA,NA,NA,Yoldia myalis,NA,am,NE,NA,NA,NA
W-Msc-157007,NA,NA,NA,Yoldia sapotilla,NA,am,NE,NA,NA,NA
W-Msc-367837,NA,NA,NA,Mytilus californianus,NA,am,NE,NA,NA,NA
W-Msc-420705,NA,NA,NA,Modiolus americanus,NA,am,NE,NA,NA,NA
W-Msc-140435,NA,NA,NA,Amygdalum politum,NA,am,NE,NA,NA,NA
W-Msc-367964,NA,NA,NA,Chlamys hastata,NA,am,NE,NA,NA,NA
W-Ase-368114,NA,NA,NA,Luidia foliolata,NA,am,NE,NA,NA,NA
W-Ase-368318,NA,NA,NA,Leptychaster anomalus,NA,am,NE,NA,NA,NA
W-Ech-240747,NA,NA,NA,Strongylocentrotus purpuratus,NA,am,NE,NA,NA,NA
W-Ech-513215,NA,NA,NA,Dendraster excentricus,NA,am,NE,NA,NA,NA
W-Ase-292719,NA,NA,NA,Lophaster furcilliger,NA,am,NE,NA,NA,NA
W-Ase-292720,NA,NA,NA,Solaster dawsoni,NA,am,NE,NA,NA,NA
W-Oph-242878,NA,NA,NA,Amphipholis pugetana,NA,am,NE,NA,NA,NA
W-Ase-369053,NA,NA,NA,Pteraster tesselatus,NA,am,NE,NA,NA,NA
W-Ase-240771,NA,NA,NA,Dermasterias imbricata,NA,am,NE,NA,NA,NA
W-Ase-255048,NA,NA,NA,Orthasterias koehleri,NA,am,NE,NA,NA,NA
W-Ase-255062,NA,NA,NA,Stylasterias forreri,NA,am,NE,NA,NA,NA
ITS-158580,NA,NA,NA,Florometra serratissima,NA,am,NE,NA,NA,NA
URM-2-2060,NA,NA,NA,Rhodosoma turcicum,NA,am,NE,NA,NA,NA
URM-2-2294,NA,NA,NA,Diplosoma macdonaldi,NA,am,NE,NA,NA,NA
URM-2-3314,NA,NA,NA,Asajirus indicus,NA,am,NE,NA,NA,NA
URM-2-3436,NA,NA,NA,Molgula retortiformis,NA,am,NE,NA,NA,NA
URM-2-3552,NA,NA,NA,Culeolus suhmi,NA,am,NE,NA,NA,NA
URM-2-3872,NA,NA,NA,Pelonaia corrugata,NA,am,NE,NA,NA,NA
URM-2-4081,NA,NA,NA,Styela squamosa,NA,am,NE,NA,NA,NA
URM-2-4201,NA,NA,NA,Salpa maxima,NA,am,NE,NA,NA,NA
URM-2-4206,NA,NA,NA,Soestia zonaria,NA,am,NE,NA,NA,NA
W-Msc-342305,NA,NA,NA,Enteroctopus dofleini,NA,am,NE,NA,NA,NA
W-Msc-386338,NA,NA,NA,Katharina tunicata,NA,am,NE,NA,NA,NA
W-Msc-386353,NA,NA,NA,Mopalia muscosa,NA,am,NE,NA,NA,NA
W-Bra-235615,NA,NA,NA,Terebratalia transversa,NA,am,NE,NA,NA,NA
SLB-56010,NA,NA,NA,Urticina crassicornis,NA,am,NE,NA,NA,NA
SLB-97626,NA,NA,NA,Diadumene lineata,NA,am,NE,NA,NA,NA
SLB-141400,NA,NA,NA,Iridaea cordata,NA,am,NE,NA,NA,NA
SLB-140653,NA,NA,NA,Stylonema alsidii,NA,am,NE,NA,NA,NA
W-Ech-160784,NA,NA,NA,Aporocidaris milleri,NA,am,NE,NA,NA,NA
W-Msc-141636,NA,NA,NA,Cuthona viridis,NA,am,NE,NA,NA,NA
W-Msc-156716,NA,NA,NA,Flabellina salmonacea,NA,am,NE,NA,NA,NA
W-Msc-445651,NA,NA,NA,Littorina keenae,NA,am,NE,NA,NA,NA
W-Msc-511364,NA,NA,NA,Amphissa versicolor,NA,am,NE,NA,NA,NA
W-Msc-160204,NA,NA,NA,Clio recurva,NA,am,NE,NA,NA,NA
W-Msc-581401,NA,NA,NA,Cylichna attonsa,NA,am,NE,NA,NA,NA
W-Msc-581391,NA,NA,NA,Rictaxis punctocaelatus,NA,am,NE,NA,NA,NA
W-Msc-139478,NA,NA,NA,Cylichna occulta,NA,am,NE,NA,NA,NA
W-Msc-531258,NA,NA,NA,Triopha catalinae,NA,am,NE,NA,NA,NA
W-Msc-536817,NA,NA,NA,Diaulula sandiegensis,NA,am,NE,NA,NA,NA
W-Msc-581837,NA,NA,NA,Dirona albolineata,NA,am,NE,NA,NA,NA
W-Msc-240765,NA,NA,NA,Aplysia californica,NA,am,NE,NA,NA,NA
W-Msc-248351,NA,NA,NA,Tochuina tetraquetra,NA,am,NE,NA,NA,NA
W-Msc-367883,NA,NA,NA,Hermissenda crassicornis,NA,am,NE,NA,NA,NA
W-Iso-118917,NA,NA,NA,Limnoria lignorum,NA,am,NE,NA,NA,NA
W-Iso-260464,NA,NA,NA,Gnorimosphaeroma oregonensis,NA,am,NE,NA,NA,NA
ITS-96787,NA,NA,NA,Lebbeus groenlandicus,NA,am,NE,NA,NA,NA
ITS-96137,NA,NA,NA,Systellaspis braueri,NA,am,NE,NA,NA,NA
ITS-96149,NA,NA,NA,Notostomus gibbosus,NA,am,NE,NA,NA,NA
ITS-96970,NA,NA,NA,Pandalus jordani,NA,am,NE,NA,NA,NA
ITS-96981,NA,NA,NA,Pandalus hypsinotus,NA,am,NE,NA,NA,NA
ITS-97921,NA,NA,NA,Acantholithodes hispidus,NA,am,NE,NA,NA,NA
ITS-97966,NA,NA,NA,Munida quadrispina,NA,am,NE,NA,NA,NA
W-Bch-440388,NA,NA,NA,Metacarcinus magister,NA,am,NE,NA,NA,NA
WBD-Eup-19,NA,NA,NA,Euphausia diomedeae,NA,am,NE,NA,NA,NA
W-Pol-195986,NA,NA,NA,Salvatoria clavata,NA,am,NE,NA,NA,NA
Hex-1267,NA,NA,NA,Metridium farcimen,NA,am,NE,NA,NA,NA
Hex-3898,NA,NA,NA,Epiactis prolifera,NA,am,NE,NA,NA,NA
Hex-483,NA,NA,NA,Anthopleura sola,NA,am,NE,NA,NA,NA
W-Hyd-117428,NA,NA,NA,Cordylophora caspia,NA,am,NE,NA,NA,NA
W-Hyd-117802,NA,NA,NA,Pennaria disticha,NA,am,NE,NA,NA,NA
W-Hyd-151860,NA,NA,NA,Coryne eximia,NA,am,NE,NA,NA,NA
W-Hyd-117385,NA,NA,NA,Obelia bidentata,NA,am,NE,NA,NA,NA
W-Hyd-117517,NA,NA,NA,Eutonina indicans,NA,am,NE,NA,NA,NA
W-Hyd-117965,NA,NA,NA,Stylaster gemmascens,NA,am,NE,NA,NA,NA
W-Hyd-117635,NA,NA,NA,Monostaechas quadridens,NA,am,NE,NA,NA,NA
W-Hyd-135427,NA,NA,NA,Lensia cossack,NA,am,NE,NA,NA,NA
W-Hyd-135423,NA,NA,NA,Eudoxoides mitra,NA,am,NE,NA,NA,NA
W-Hyd-135455,NA,NA,NA,Amphicaryon ernesti,NA,am,NE,NA,NA,NA
W-Hyd-135504,NA,NA,NA,Physophora hydrostatica,NA,am,NE,NA,NA,NA
SLB-64971,NA,NA,NA,Abylopsis eschscholtzi,NA,am,NE,NA,NA,NA
W-Hyd-135278,NA,NA,NA,Tetraplatia volitans,NA,am,NE,NA,NA,NA
W-Oct-128512,NA,NA,NA,Kophobelemnon stelliferum,NA,am,NE,NA,NA,NA
URM-Cn-5333,NA,NA,NA,Balanophyllia elegans,NA,am,NE,NA,NA,NA
W-Msc-240774,NA,NA,NA,Crassadoma gigantea,NA,am,NE,NA,NA,NA
W-Msc-246814,NA,NA,NA,Yoldia seminuda,NA,am,NE,NA,NA,NA
W-Msc-225182,NA,NA,NA,Lithophaga aristata,NA,am,NE,NA,NA,NA
W-Msc-536684,NA,NA,NA,Siliqua patula,NA,am,NE,NA,NA,NA
W-Msc-156226,NA,NA,NA,Macoma moesta,NA,am,NE,NA,NA,NA
W-Ase-123935,NA,NA,NA,Porcellanaster ceruleus,NA,am,NE,NA,NA,NA
W-Msc-141607,NA,NA,NA,Teredo navalis,NA,am,NE,NA,NA,NA
W-Ase-559194,NA,NA,NA,Gephyreaster swifti,NA,am,NE,NA,NA,NA
W-Ase-292727,NA,NA,NA,Solaster paxillatus,NA,am,NE,NA,NA,NA
W-Ase-292729,NA,NA,NA,Solaster stimpsoni,NA,am,NE,NA,NA,NA
W-Ase-382131,NA,NA,NA,Patiria miniata,NA,am,NE,NA,NA,NA
W-Ase-240757,NA,NA,NA,Pisaster brevispinus,NA,am,NE,NA,NA,NA
W-Oph-124969,NA,NA,NA,Gorgonocephalus eucnemis,NA,am,NE,NA,NA,NA
W-Oph-244279,NA,NA,NA,Ophiura leptoctenia,NA,am,NE,NA,NA,NA
W-Hol-225807,NA,NA,NA,Cucumaria miniata,NA,am,NE,NA,NA,NA
W-Hol-529305,NA,NA,NA,Eupentacta quinquesemita,NA,am,NE,NA,NA,NA
ITS-158582,NA,NA,NA,Florometra asperrima,NA,am,NE,NA,NA,NA
URM-2-2613,NA,NA,NA,Distaplia occidentalis,NA,am,NE,NA,NA,NA
URM-2-3083,NA,NA,NA,Aplidium solidum,NA,am,NE,NA,NA,NA
URM-2-3557,NA,NA,NA,Halocynthia aurantium,NA,am,NE,NA,NA,NA
URM-2-3770,NA,NA,NA,Cnemidocarpa drygalskii,NA,am,NE,NA,NA,NA
URM-2-3830,NA,NA,NA,Dicarpa simplex,NA,am,NE,NA,NA,NA
URM-2-4214,NA,NA,NA,Thetys vagina,NA,am,NE,NA,NA,NA
URM-2-1165,NA,NA,NA,Phoxichilidium femoratum,NA,am,NE,NA,NA,NA
URM-2-587,NA,NA,NA,Colossendeis colossea,NA,am,NE,NA,NA,NA
W-Msc-574540,NA,NA,NA,Doryteuthis opalescens,NA,am,NE,NA,NA,NA
W-Msc-342023,NA,NA,NA,Octopus rubescens,NA,am,NE,NA,NA,NA
W-Msc-386342,NA,NA,NA,Mopalia ciliata,NA,am,NE,NA,NA,NA
ITS-154685,NA,NA,NA,Thysanocardia nigra,NA,am,NE,NA,NA,NA
W-Sca-344398,NA,NA,NA,Episiphon didymum,NA,am,NE,NA,NA,NA
W-Sca-344422,NA,NA,NA,Pulsellum salishorum,NA,am,NE,NA,NA,NA
SLB-131273,NA,NA,NA,Plesionika bifurca,NA,am,NE,NA,NA,NA
W-Hol-241785,NA,NA,NA,Benthodytes sanguinolenta,NA,am,NE,NA,NA,NA
W-Msc-451657,NA,NA,NA,Plakobranchus ocellatus,NA,am,NE,NA,NA,NA
W-Tnd-136475,NA,NA,NA,Leptochelia savignyi,NA,am,NE,NA,NA,NA
ITS-682544,NA,NA,NA,Bathysquilla microps,NA,am,NE,NA,NA,NA
W-Msc-215410,NA,NA,NA,Parvamussium cristatellum,NA,am,NE,NA,NA,NA
W-Msc-140814,NA,NA,NA,Berthella stellata,NA,am,NE,NA,NA,NA
W-Msc-534197,NA,NA,NA,Calliostoma annulatum,NA,am,NE,NA,NA,NA
W-Msc-140835,NA,NA,NA,Polycera hedgpethi,NA,am,NE,NA,NA,NA
W-Msc-139185,NA,NA,NA,Cliopsis krohnii,NA,am,NE,NA,NA,NA
W-Msc-562476,NA,NA,NA,Cadlina luteomarginata,NA,am,NE,NA,NA,NA
W-Iso-260262,NA,NA,NA,Entophilus omnitectus,NA,am,NE,NA,NA,NA
ITS-551986,NA,NA,NA,Hymenopenaeus halli,NA,am,NE,NA,NA,NA
ITS-552060,NA,NA,NA,Sergia regalis,NA,am,NE,NA,NA,NA
ITS-89928,NA,NA,NA,Boreomysis arctica,NA,am,NE,NA,NA,NA
ITS-682635,NA,NA,NA,Siriella thompsonii,NA,am,NE,NA,NA,NA
ITS-95949,NA,NA,NA,Sergia scintillans,NA,am,NE,NA,NA,NA
ITS-684695,NA,NA,NA,Sergia tenuiremis,NA,am,NE,NA,NA,NA
ITS-96110,NA,NA,NA,Hymenodora frontalis,NA,am,NE,NA,NA,NA
ITS-96148,NA,NA,NA,Notostomus elegans,NA,am,NE,NA,NA,NA
ITS-96982,NA,NA,NA,Pandalus danae,NA,am,NE,NA,NA,NA
WBD-Eup-61,NA,NA,NA,Nyctiphanes simplex,NA,am,NE,NA,NA,NA
WBD-Eup-64,NA,NA,NA,Stylocheiron abbreviatum,NA,am,NE,NA,NA,NA
WBD-Eup-65,NA,NA,NA,Stylocheiron affine,NA,am,NE,NA,NA,NA
Hex-1246,NA,NA,NA,Anthopleura artemisia,NA,am,NE,NA,NA,NA
Hex-2453,NA,NA,NA,Phymactis clematis,NA,am,NE,NA,NA,NA
W-Oct-289357,NA,NA,NA,Adelogorgia phyllosclera,NA,am,NE,NA,NA,NA
W-Oct-289935,NA,NA,NA,Eugorgia rubens,NA,am,NE,NA,NA,NA
W-Hyd-135433,NA,NA,NA,Lensia hotspur,NA,am,NE,NA,NA,NA
W-Hyd-135441,NA,NA,NA,Muggiaea atlantica,NA,am,NE,NA,NA,NA
W-Hyd-135446,NA,NA,NA,Sulculeolaria chuni,NA,am,NE,NA,NA,NA
W-Hyd-135445,NA,NA,NA,Sulculeolaria biloba,NA,am,NE,NA,NA,NA
URM-Cn-5100,NA,NA,NA,Coenocyathus bowersi,NA,am,NE,NA,NA,NA
URM-Cn-5206,NA,NA,NA,Paracyathus stearnsii,NA,am,NE,NA,NA,NA
W-Msc-423165,NA,NA,NA,Astarte esquimalti,NA,am,NE,NA,NA,NA
W-Msc-391795,NA,NA,NA,Delectopecten vancouverensis,NA,am,NE,NA,NA,NA
W-Msc-420694,NA,NA,NA,Botula fusca,NA,am,NE,NA,NA,NA
W-Msc-464200,NA,NA,NA,Lucinoma annulata,NA,am,NE,NA,NA,NA
W-Oph-243819,NA,NA,NA,Ophiomusium glabrum,NA,am,NE,NA,NA,NA
W-Msc-420805,NA,NA,NA,Conchocele bisecta,NA,am,NE,NA,NA,NA
W-Msc-140161,NA,NA,NA,Kellia suborbicularis,NA,am,NE,NA,NA,NA
W-Ase-254890,NA,NA,NA,Hippasteria californica,NA,am,NE,NA,NA,NA
W-Ase-370836,NA,NA,NA,Pseudarchaster dissonus,NA,am,NE,NA,NA,NA
W-Oph-124951,NA,NA,NA,Asteronyx loveni,NA,am,NE,NA,NA,NA
W-Oph-244282,NA,NA,NA,Ophiura luetkenii,NA,am,NE,NA,NA,NA
W-Por-164324,NA,NA,NA,Leucandra heathi,NA,am,NE,NA,NA,NA
W-Bry-111360,NA,NA,NA,Synnotum aegyptiacum,NA,am,NE,NA,NA,NA
URM-2-3561,NA,NA,NA,Halocynthia igaboja,NA,am,NE,NA,NA,NA
URM-2-964,NA,NA,NA,Anoplodactylus batangensis,NA,am,NE,NA,NA,NA
URM-2-1045,NA,NA,NA,Anoplodactylus pycnosoma,NA,am,NE,NA,NA,NA
URM-2-433,NA,NA,NA,Pantopipetta longituberculata,NA,am,NE,NA,NA,NA
W-Msc-341951,NA,NA,NA,Octopus bimaculatus,NA,am,NE,NA,NA,NA
W-Msc-367856,NA,NA,NA,Leptochiton rugatus,NA,am,NE,NA,NA,NA
W-Sca-344321,NA,NA,NA,Gadila aberrans,NA,am,NE,NA,NA,NA
W-Cha-105441,NA,NA,NA,Parasagitta friderici,NA,am,NE,NA,NA,NA
W-Msc-714919,NA,NA,NA,Macoma incongrua,NA,am,NE,NA,NA,NA
W-Bch-107310,NA,NA,NA,Ashtoret lunaris,NA,am,NE,NA,NA,NA
W-Msc-367756,NA,NA,NA,Ruditapes philippinarum,NA,am,NE,NA,NA,NA
W-Msc-545037,NA,NA,NA,Chaetoderma nanulum,NA,am,NE,NA,NA,NA
SLB-97601,NA,NA,NA,Anthopleura elegantissima,NA,am,NE,NA,NA,NA
W-Oct-378316,NA,NA,NA,Calcigorgia spiculifera,NA,am,NE,NA,NA,NA
W-Msc-581816,NA,NA,NA,Doris montereyensis,NA,am,NE,NA,NA,NA
W-Pho-128550,NA,NA,NA,Phoronis ovalis,NA,am,NE,NA,NA,NA
W-Pho-128552,NA,NA,NA,Phoronis psammophila,NA,am,NE,NA,NA,NA
W-Msc-718659,NA,NA,NA,Neverita lewisii,NA,am,NE,NA,NA,NA
W-Msc-558400,NA,NA,NA,Flabellina iodinea,NA,am,NE,NA,NA,NA
W-Msc-531551,NA,NA,NA,Philine auriformis,NA,am,NE,NA,NA,NA
W-Msc-581396,NA,NA,NA,Acteocina culcitella,NA,am,NE,NA,NA,NA
W-Msc-533278,NA,NA,NA,Philine alba,NA,am,NE,NA,NA,NA
W-Msc-367819,NA,NA,NA,Pleurobranchaea californica,NA,am,NE,NA,NA,NA
W-Msc-548245,NA,NA,NA,Dendronotus iris,NA,am,NE,NA,NA,NA
ITS-657029,NA,NA,NA,Gibberosus myersi,NA,am,NE,NA,NA,NA
ITS-660182,NA,NA,NA,Neolithodes diomedeae,NA,am,NE,NA,NA,NA
ITS-95940,NA,NA,NA,Sergia bigemmea,NA,am,NE,NA,NA,NA
ITS-95944,NA,NA,NA,Sergia gardineri,NA,am,NE,NA,NA,NA
ITS-96082,NA,NA,NA,Bentheogennema burkenroadi,NA,am,NE,NA,NA,NA
ITS-96979,NA,NA,NA,Pandalus platyceros,NA,am,NE,NA,NA,NA
ITS-98208,NA,NA,NA,Upogebia pugettensis,NA,am,NE,NA,NA,NA
ITS-97933,NA,NA,NA,Phyllolithodes papillosus,NA,am,NE,NA,NA,NA
ITS-97947,NA,NA,NA,Paralomis verrilli,NA,am,NE,NA,NA,NA
ITS-97953,NA,NA,NA,Cryptolithodes sitchensis,NA,am,NE,NA,NA,NA
ITS-97954,NA,NA,NA,Cryptolithodes typicus,NA,am,NE,NA,NA,NA
W-Pol-326964,NA,NA,NA,Diopatra ornata,NA,am,NE,NA,NA,NA
W-Pol-330562,NA,NA,NA,Phyllochaetopterus prolifica,NA,am,NE,NA,NA,NA
W-Hyd-418901,NA,NA,NA,Dynamena crisioides,NA,am,NE,NA,NA,NA
W-Hyd-284054,NA,NA,NA,Aglaophenia struthionides,NA,am,NE,NA,NA,NA
W-Hyd-196554,NA,NA,NA,Chelophyes contorta,NA,am,NE,NA,NA,NA
W-Hyd-196556,NA,NA,NA,Abyla haeckeli,NA,am,NE,NA,NA,NA
SLB-64977,NA,NA,NA,Ceratocymba leuckarti,NA,am,NE,NA,NA,NA
W-Msc-506181,NA,NA,NA,Solamen columbianum,NA,am,NE,NA,NA,NA
W-Msc-140472,NA,NA,NA,Musculus discors,NA,am,NE,NA,NA,NA
W-Msc-506105,NA,NA,NA,Modiolus rectus,NA,am,NE,NA,NA,NA
W-Msc-420690,NA,NA,NA,Amygdalum sagittatum,NA,am,NE,NA,NA,NA
W-Ase-368322,NA,NA,NA,Leptychaster pacificus,NA,am,NE,NA,NA,NA
W-Msc-507737,NA,NA,NA,Leukoma staminea,NA,am,NE,NA,NA,NA
W-Ase-381961,NA,NA,NA,Poraniopsis inflata,NA,am,NE,NA,NA,NA
W-Oph-243913,NA,NA,NA,Ophiopholis bakeri,NA,am,NE,NA,NA,NA
W-Ase-255116,NA,NA,NA,Pedicellaster magister,NA,am,NE,NA,NA,NA
W-Ase-292869,NA,NA,NA,Astrocles actinodetus,NA,am,NE,NA,NA,NA
W-Ase-368510,NA,NA,NA,Astrolirus panamensis,NA,am,NE,NA,NA,NA
W-Por-134257,NA,NA,NA,Pseudosuberites montiniger,NA,am,NE,NA,NA,NA
URM-2-2128,NA,NA,NA,Didemnum carnulentum,NA,am,NE,NA,NA,NA
URM-2-1864,NA,NA,NA,Agnezia glaciata,NA,am,NE,NA,NA,NA
URM-2-3773,NA,NA,NA,Cnemidocarpa finmarkiensis,NA,am,NE,NA,NA,NA
URM-2-4065,NA,NA,NA,Styela montereyensis,NA,am,NE,NA,NA,NA
URM-2-4198,NA,NA,NA,Salpa aspera,NA,am,NE,NA,NA,NA
URM-2-1071,NA,NA,NA,Anoplodactylus typhlops,NA,am,NE,NA,NA,NA
SLB-83781,NA,NA,NA,Tetrastemma nigrifrons,NA,am,NE,NA,NA,NA
W-Msc-386440,NA,NA,NA,Tonicella insignis,NA,am,NE,NA,NA,NA
W-Msc-386048,NA,NA,NA,Lepidozona mertensii,NA,am,NE,NA,NA,NA
W-Msc-386437,NA,NA,NA,Nuttallina californica,NA,am,NE,NA,NA,NA
W-Msc-159928,NA,NA,NA,Amicula vestita,NA,am,NE,NA,NA,NA
W-Msc-386377,NA,NA,NA,Placiphorella velata,NA,am,NE,NA,NA,NA
ITS-64279,NA,NA,NA,Echinorhynchus gadi,NA,am,NE,NA,NA,NA
W-Cha-105414,NA,NA,NA,Eukrohnia bathypelagica,NA,am,NE,NA,NA,NA
SLB-119335,NA,NA,NA,Lepetodrilus elevatus,NA,am,NE,NA,NA,NA
W-Msc-183000,NA,NA,NA,Bathymodiolus thermophilus,NA,am,NE,NA,NA,NA
