layer,dir_prep,filename,ingest,name_data_fld,name,units,description,date,prep_script,target,target_element,dimension
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,LE,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,LSP,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,MAR,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,SAL,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,SPP,NA,pressure
ss_cwbi_all,ohibc:prep/_resilience/v2017/output,ss_cwb_score_all.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index all,scaled 0-1,(1 - Community Well-Being Index) across all OHIBC census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,TR,NA,pressure
ss_cwbi_fn,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index First Nations,scaled 0-1,(1 - Community Well-Being Index) across OHIBC First Nations census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,AO,shellfish_closures,pressure
ss_cwbi_fn,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index First Nations,scaled 0-1,(1 - Community Well-Being Index) across OHIBC First Nations census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,AO,salmon,pressure
ss_cwbi_fn,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index First Nations,scaled 0-1,(1 - Community Well-Being Index) across OHIBC First Nations census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,AO,fn_licenses,pressure
ss_cwbi_fn,ohibc:prep/_resilience/v2017/output,ss_cwb_score_fn.csv,TRUE,ss_cwb_score,Weakness of Community Well-Being Index First Nations,scaled 0-1,(1 - Community Well-Being Index) across OHIBC First Nations census subdivisions reporting on four components and overall index,Wed Aug 23 15:58:21 2017,ohibc:prep/_resilience/v2017/data_prep_cwb.Rmd,AO,herring_spawn,pressure
tr_park_visits,ohibc:prep/tr/v2017/output,park_visits.csv,TRUE,visits_wt,Number of visitors,count,Number of visitors to provincial parks in OHIBC regions,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,TR,NA,status
tr_park_visits_all,ohibc:prep/tr/v2017/output,park_visits_all.csv,TRUE,visits,Number of visitors,count,Number of visitors to provincial parks in all BC province,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,TR,NA,status
tr_vis_ctr_visits,ohibc:prep/tr/v2017/output,vis_ctr_visits.csv,TRUE,visits,Number of visitors,count,Number of visitors to visitor centers in OHIBC regions,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,TR,NA,status
tr_vis_ctr_visits_all,ohibc:prep/tr/v2017/output,vis_ctr_visits_all.csv,TRUE,visits,Number of visitors,count,Number of visitors to visitor centers in all BC Province,Fri Jun 16 10:54:38 2017 -0700,ohibc:prep/tr/v2017/data_prep_tr.Rmd,TR,NA,status
