geo_code,csd_name,characteristic,income_type,year,value
5909056,    Mission,        With a female lone parent,  Median total income of households ($),2016,40960
5909056,    Mission,        With a female lone parent,  Median after-tax income of households ($),2016,39125
5909056,    Mission,    Other census family households,Total - Household income statistics,2016,1840
5909056,    Mission,    Other census family households,  Median total income of households ($),2016,122823
5909056,    Mission,    Other census family households,  Median after-tax income of households ($),2016,107648
5909056,    Mission,  Non-census-family households,Total - Household income statistics,2016,3290
5909056,    Mission,  Non-census-family households,  Median total income of households ($),2016,34807
5909056,    Mission,  Non-census-family households,  Median after-tax income of households ($),2016,31424
5909060,    Fraser Valley F,Total - Household type including census family structure,Total - Household income statistics,2016,535
5909060,    Fraser Valley F,Total - Household type including census family structure,  Median total income of households ($),2016,63680
5909060,    Fraser Valley F,Total - Household type including census family structure,  Median after-tax income of households ($),2016,57216
5909060,    Fraser Valley F,  Census family households,Total - Household income statistics,2016,355
5909060,    Fraser Valley F,  Census family households,  Median total income of households ($),2016,81664
5909060,    Fraser Valley F,  Census family households,  Median after-tax income of households ($),2016,71680
5909060,    Fraser Valley F,    One-census-family households without additional persons,Total - Household income statistics,2016,315
5909060,    Fraser Valley F,    One-census-family households without additional persons,  Median total income of households ($),2016,79616
5909060,    Fraser Valley F,    One-census-family households without additional persons,  Median after-tax income of households ($),2016,70208
5909060,    Fraser Valley F,      One couple census family without other persons in the household,Total - Household income statistics,2016,285
5909060,    Fraser Valley F,      One couple census family without other persons in the household,  Median total income of households ($),2016,83712
5909060,    Fraser Valley F,      One couple census family without other persons in the household,  Median after-tax income of households ($),2016,72704
5909060,    Fraser Valley F,        Without children,Total - Household income statistics,2016,165
5909060,    Fraser Valley F,        Without children,  Median total income of households ($),2016,70912
5909060,    Fraser Valley F,        Without children,  Median after-tax income of households ($),2016,63744
5909060,    Fraser Valley F,        With children,Total - Household income statistics,2016,120
