am_sid,am_category,reviewed,sciname,name_verified,iucn_sid,iucn_category,popn_trend,parent_sid,subpop_sid,popn_category,info_source,spp_group,id_no,iucn_subpop,presence,spatial_source,category_score,trend_score,status_gl,status_pr,status_gl_score,status_pr_score,iucn_score
Fis-23899,VU,1,Alopias vulpinus,TRUE,39339,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,GNR,SNR,NA,NA,0.4
Fis-23327,VU,null,Alosa aestivalis,TRUE,201946,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-25577,LC,1,Alosa fallax,TRUE,NA,NA,NA,NA,NA,LC,am,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23333,LC,1,Alosa mediocris,TRUE,201947,LC,Increasing,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0.5,NA,NA,NA,NA,0
Fis-23334,LC,1,Alosa pseudoharengus,TRUE,201948,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23335,LC,null,Alosa sapidissima,TRUE,191206,LC,Increasing,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0.5,G5,SNA,0,NA,0
Fis-27135,LC,null,Alphestes afer,TRUE,132764,LC,Unknown,NA,NA,LC,iucn,GROUPERS,132764,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-32974,LC,null,Alphestes immaculatus,TRUE,132754,LC,Unknown,NA,NA,LC,iucn,GROUPERS,132754,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-113010,NA,null,Alticus kirkii,TRUE,46079096,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,46079096,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-33723,NA,null,Alticus monochrus,TRUE,48321151,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,48321151,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-30760,NA,1,Aluterus heudelotii,TRUE,190333,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24409,NA,1,Aluterus monoceros,TRUE,16404943,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24410,NA,null,Aluterus scriptus,TRUE,190125,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-151217,LC,null,Ambassis ambassis,TRUE,166881,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33712,LC,null,Ambassis dussumieri,TRUE,172415,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25324,LC,null,Ambassis gymnocephalus,TRUE,172321,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31253,LC,null,Ambassis interrupta,TRUE,172393,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33258,LC,null,Ambassis miops,TRUE,180926,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29250,LC,null,Ambassis nalua,TRUE,172359,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33259,LC,null,Ambassis urotaenia,TRUE,155201,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-35964,LC,null,Ambassis vachellii,TRUE,166893,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24412,NA,null,Amblycirrhitus pinos,TRUE,190418,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-138801,LC,null,Amblygobius buanensis,TRUE,154967,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-132004,LC,null,Amblyraja doellojuradoi,TRUE,63122,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-131852,LC,null,Amblyraja hyperborea,TRUE,63119,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-131855,LC,null,Amblyraja jenseni,TRUE,161491,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-131853,VU,1,Amblyraja radiata,TRUE,161542,VU,Decreasing,NA,NA,VU,iucn,NA,NA,NA,NA,am,0.4,-0.5,NA,NA,NA,NA,0.4
Fis-26842,NA,null,Amblyrhynchotes honckenii,TRUE,193747,LC,Unknown,NA,NA,LC,iucn,PUFFERFISH,193747,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-138579,LC,null,Ammodytoides gilli,TRUE,178060,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-13933,NA,null,Amphelikturus dendriticus,TRUE,46107486,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-159662,NA,null,Amphiarius phrygiatus,TRUE,197078,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-159835,NA,null,Amphiarius rugispinis,TRUE,197079,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28538,LC,null,Amphichaetodon howensis,TRUE,165682,LC,Stable,NA,NA,LC,iucn,BUTTERFLYFISH,165682,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-22978,LC,null,Amphichthys cryptocentrus,TRUE,155024,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31865,LC,null,Amphiprion sandaracinos,TRUE,154812,LC,Stable,NA,NA,LC,iucn,DAMSELFISH,154812,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-24417,LC,null,Amphistichus koelzi,TRUE,154728,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32706,LC,null,Anacanthus barbatus,TRUE,154935,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-31132,LC,1,Anampses caeruleopunctatus,TRUE,187716,LC,Unknown,NA,NA,LC,iucn,WRASSE,187716,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-31144,LC,null,Anampses cuvier,TRUE,187758,LC,Stable,NA,NA,LC,iucn,WRASSE,187758,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31146,LC,null,Anampses elegans,TRUE,187453,LC,Stable,NA,NA,LC,iucn,WRASSE,187453,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31136,LC,null,Anampses femininus,TRUE,187808,LC,Stable,NA,NA,LC,iucn,WRASSE,187808,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31135,LC,null,Anampses geographicus,TRUE,187710,LC,Stable,NA,NA,LC,iucn,WRASSE,187710,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31145,LC,null,Anampses lennardi,TRUE,187567,LC,Stable,NA,NA,LC,iucn,WRASSE,187567,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31471,LC,null,Anampses melanurus,TRUE,155146,LC,Unknown,NA,NA,LC,iucn,WRASSE,155146,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-31133,LC,1,Anampses meleagrides,TRUE,187723,LC,Stable,NA,NA,LC,iucn,WRASSE,187723,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31134,LC,null,Anampses neoguinaicus,TRUE,187759,LC,Stable,NA,NA,LC,iucn,WRASSE,187759,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-31137,LC,null,Anampses twistii,TRUE,187784,LC,Stable,NA,NA,LC,iucn,WRASSE,187784,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-27263,NA,null,Anarchias euryurus,TRUE,195672,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28980,LC,null,Anarchias galapagensis,TRUE,183526,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23903,NA,null,Anarchias similis,TRUE,195674,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24778,NA,null,Anarchopterus tectus,TRUE,46107890,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23341,LC,null,Anchoa argentivittata,TRUE,183309,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23343,NA,null,Anchoa cayorum,TRUE,16405644,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29630,NA,null,Anchoa colonensis,TRUE,190269,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23346,NA,null,Anchoa cubana,TRUE,16405685,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22842,LC,null,Anchoa curta,TRUE,183619,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22844,LC,1,Anchoa eigenmannia,TRUE,183635,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23347,LC,null,Anchoa exigua,TRUE,183470,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22980,NA,null,Anchoa filifera,TRUE,16406269,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23348,LC,null,Anchoa helleri,TRUE,183382,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23349,NA,1,Anchoa hepsetus,TRUE,16406327,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23350,LC,1,Anchoa ischana,TRUE,183245,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29631,NA,null,Anchoa lamprotaenia,TRUE,16406525,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22982,LC,null,Anchoa lucida,TRUE,183464,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23351,NA,1,Anchoa lyolepis,TRUE,191214,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23352,LC,null,Anchoa nasus,TRUE,183657,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22987,NA,null,Anchoa parva,TRUE,190104,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22989,NA,null,Anchoa spinifer,TRUE,16406554,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22990,LC,null,Anchoa starksi,TRUE,184000,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29272,LC,null,Anchoa walkeri,TRUE,155020,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22994,NA,null,Anchovia clupeoides,TRUE,16406679,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22995,LC,null,Anchovia macrolepidota,TRUE,183917,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23355,LC,null,Anchoviella brevirostris,TRUE,155294,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23360,NA,null,Anchoviella lepidentostole,TRUE,20662092,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23362,NA,null,Anchoviella perfasciata,TRUE,16406934,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32400,LC,null,Ancylopsetta cycloidea,TRUE,154765,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32725,LC,null,Ancylopsetta dendritica,TRUE,183656,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24419,NA,null,Ancylopsetta dilecta,TRUE,190345,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-149852,NA,null,Ancylopsetta ommata,TRUE,190129,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-22711,CR,1,Anguilla anguilla,TRUE,60344,CR,Decreasing,NA,NA,CR,iucn,NA,NA,NA,NA,am,0.8,-0.5,NA,NA,NA,NA,0.8
Fis-8951,NT,null,Anguilla bicolor,TRUE,166894,NT,Unknown,NA,NA,NT,iucn,NA,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-34672,NT,null,Anguilla celebesensis,TRUE,195503,NT,Unknown,NA,NA,NT,iucn,NA,NA,NA,NA,am,0.2,NA,NA,NA,NA,NA,0.2
Fis-23366,LC,null,Anguilla mossambica,TRUE,183155,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22845,EN,1,Anguilla rostrata,TRUE,191108,EN,Decreasing,NA,NA,EN,iucn,NA,NA,NA,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
Fis-28954,LC,null,Anisotremus caesius,TRUE,183434,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24420,LC,null,Anisotremus davidsonii,TRUE,183736,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26928,LC,null,Anisotremus interruptus,TRUE,183489,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26930,LC,null,Anisotremus scapularis,TRUE,183256,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-35611,LC,null,Anisotremus taeniatus,TRUE,183620,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29638,LC,null,Anodontostoma thailandiae,TRUE,154792,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29185,LC,null,Anoplocapros inermis,TRUE,154771,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23904,NA,null,Anoplogaster cornuta,TRUE,18123960,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,G5,SNR,0,NA,0
Fis-29641,NA,null,Anotopterus pharao,TRUE,18123632,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26906,EN,1,Anoxypristis cuspidata,TRUE,39389,EN,Decreasing,NA,NA,EN,iucn,NA,NA,NA,NA,am,0.6,-0.5,NA,NA,NA,NA,0.6
Fis-32641,NA,null,Antennablennius australis,TRUE,46079217,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,46079217,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-26821,NA,null,Antennablennius bifilum,TRUE,46079226,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,46079226,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-113013,NA,null,Antennablennius hypenetes,TRUE,46079239,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,46079239,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-113018,NA,null,Antennablennius variopunctatus,TRUE,46079321,LC,Stable,NA,NA,LC,iucn,COMBTOOTHBLENNIES,46079321,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-24422,NA,null,Antennarius multiocellatus,TRUE,190459,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25440,NA,null,Antennarius pardalis,TRUE,21112785,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29643,NA,null,Antennarius pauciradiatus,TRUE,16406968,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25646,NA,null,Antennarius striatus,TRUE,16406979,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-166689,LC,null,Antennatus analis,FALSE,NA,NA,NA,NA,NA,LC,am,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-166694,NA,null,Antennatus nummifer,TRUE,67968894,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-58200,LC,null,Antennatus sanguineus,TRUE,183660,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-28890,LC,null,Antennatus strigatus,TRUE,183522,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23371,NA,1,Anthias anthias,TRUE,198711,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-29646,NA,null,Anthias nicholsi,TRUE,16407002,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-138829,NA,null,Anthias woodsi,TRUE,20666401,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29648,NA,null,Antigonia capros,TRUE,16407132,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-29649,LC,null,Antigonia combatia,TRUE,154928,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23905,NA,null,Antimora rostrata,TRUE,190385,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25382,LC,null,Anyperodon leucogrammicus,TRUE,132787,LC,Unknown,NA,NA,LC,iucn,GROUPERS,132787,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-24424,LC,null,Apeltes quadracus,TRUE,NA,NA,NA,NA,NA,LC,am,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-4273,LC,null,Aphanius dispar dispar,TRUE,NA,NA,NA,NA,NA,LC,am,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-25345,LC,null,Aphanius fasciatus,TRUE,1847,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-32889,NA,null,Aphanopus intermedius,TRUE,21132672,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-122901,LC,null,Aphos porosus,TRUE,183734,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-33130,NA,null,Aphyonus gelatinosus,TRUE,57453548,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32690,NA,null,Apionichthys dumerili,TRUE,16407184,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-32411,NA,null,Aplatophis chauliodus,TRUE,199221,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27327,NA,null,Apletodon dentatus,TRUE,18258584,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-50088,NA,null,Apletodon pellegrini,TRUE,21110389,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-58216,LC,null,Apogon atradorsatus,TRUE,183259,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113429,LC,null,Apogon atricaudus,TRUE,183329,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24427,NA,null,Apogon aurolineatus,TRUE,185925,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24428,NA,null,Apogon binotatus,TRUE,185923,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-32737,LC,1,Apogon dovii,TRUE,183640,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24429,LC,null,Apogon guadalupensis,TRUE,183756,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23372,NA,null,Apogon imberbis,TRUE,195886,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-146598,LC,null,Apogon indicus,TRUE,154978,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29660,NA,null,Apogon lachneri,TRUE,185926,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-24430,NA,null,Apogon maculatus,TRUE,185937,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-137761,LC,null,Apogon pacificus,TRUE,183403,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29662,NA,null,Apogon phenax,TRUE,185934,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29663,NA,null,Apogon pillionatus,TRUE,185938,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29664,NA,null,Apogon planifrons,TRUE,190973,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-22150,NA,null,Apogon pseudomaculatus,TRUE,185931,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-22151,NA,null,Apogon quadrisquamatus,TRUE,185935,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-113426,LC,null,Apogon retrosella,TRUE,183419,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-24431,NA,null,Apogon townsendi,TRUE,185936,LC,Stable,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,0,NA,NA,NA,NA,0
Fis-25794,LC,null,Apogonichthys ocellatus,TRUE,154952,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-26169,LC,1,Apolemichthys trimaculatus,TRUE,165835,LC,Stable,NA,NA,LC,iucn,ANGELFISH,165835,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-28014,LC,null,Apolemichthys xanthotis,TRUE,165853,LC,Stable,NA,NA,LC,iucn,ANGELFISH,165853,NA,1,iucn,0,0,NA,NA,NA,NA,0
Fis-28015,LC,null,Apolemichthys xanthurus,TRUE,165844,LC,Unknown,NA,NA,LC,iucn,ANGELFISH,165844,NA,1,iucn,0,NA,NA,NA,NA,NA,0
Fis-112833,NA,null,Apopterygion alta,TRUE,179048,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-145092,LC,null,Apristurus exsanguis,TRUE,41719,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29282,DD,null,Apristurus longicephalus,TRUE,44217,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23005,LC,null,Apristurus microps,TRUE,44657,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23006,DD,null,Apristurus platyrhynchus,TRUE,44223,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23008,LC,null,Apristurus saldanha,TRUE,44602,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29665,NA,null,Aprognathodon platyventris,TRUE,198996,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-22219,LC,null,Apsilus dentatus,TRUE,155126,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-29288,NA,1,Apsilus fuscus,TRUE,194364,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27286,NA,null,Apterichtus anguiformis,TRUE,194980,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23911,NA,1,Apterichtus ansp,TRUE,199287,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23373,NA,null,Apterichtus caecus,TRUE,194981,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-23912,LC,null,Apterichtus kendalli,TRUE,154939,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-27288,NA,null,Apterichtus monodi,TRUE,199240,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-47343,LC,null,Aptychotrema rostrata,TRUE,161596,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
Fis-54720,LC,null,Aptychotrema vincentiana,TRUE,44186,LC,Unknown,NA,NA,LC,iucn,NA,NA,NA,NA,am,0,NA,NA,NA,NA,NA,0
